race,annee,nb,nb_tot
Chien de rhodesie a crete dorsale,2013,361,7602
Chien de rhodesie a crete dorsale,2014,318,7602
Chien de rhodesie a crete dorsale,2015,410,7602
Chien de rhodesie a crete dorsale,2016,413,7602
Chien de rhodesie a crete dorsale,2017,533,7602
Chien de rhodesie a crete dorsale,2018,477,7602
Chien de rhodesie a crete dorsale,2019,585,7602
Chien de rhodesie a crete dorsale,2020,539,7602
Chien de rhodesie a crete dorsale,2021,752,7602
Chien de rhodesie a crete dorsale,2022,682,7602
Chien de rhodesie a crete dorsale,2023,575,7602
Border terrier,1970,0,7585
Border terrier,1975,0,7585
Border terrier,1980,10,7585
Border terrier,1985,4,7585
Border terrier,1990,40,7585
Border terrier,1995,88,7585
Border terrier,2000,130,7585
Border terrier,2005,228,7585
Border terrier,2006,323,7585
Border terrier,2007,350,7585
Border terrier,2008,370,7585
Border terrier,2009,419,7585
Border terrier,2010,440,7585
Border terrier,2011,407,7585
Border terrier,2012,400,7585
Border terrier,2013,532,7585
Border terrier,2014,399,7585
Border terrier,2015,343,7585
Border terrier,2016,383,7585
Border terrier,2017,409,7585
Border terrier,2018,352,7585
Border terrier,2019,347,7585
Border terrier,2020,409,7585
Border terrier,2021,416,7585
Border terrier,2022,431,7585
Border terrier,2023,355,7585
Chien loup tchecoslovaque,1970,0,7200
Chien loup tchecoslovaque,1975,0,7200
Chien loup tchecoslovaque,1980,0,7200
Chien loup tchecoslovaque,1985,0,7200
Chien loup tchecoslovaque,1990,0,7200
Chien loup tchecoslovaque,1995,0,7200
Chien loup tchecoslovaque,2000,15,7200
Chien loup tchecoslovaque,2005,87,7200
Chien loup tchecoslovaque,2006,79,7200
Chien loup tchecoslovaque,2007,166,7200
Chien loup tchecoslovaque,2008,260,7200
Chien loup tchecoslovaque,2009,307,7200
Chien loup tchecoslovaque,2010,341,7200
Chien loup tchecoslovaque,2011,371,7200
Chien loup tchecoslovaque,2012,442,7200
Chien loup tchecoslovaque,2013,446,7200
Chien loup tchecoslovaque,2014,545,7200
Chien loup tchecoslovaque,2015,443,7200
Chien loup tchecoslovaque,2016,489,7200
Chien loup tchecoslovaque,2017,427,7200
Chien loup tchecoslovaque,2018,443,7200
Chien loup tchecoslovaque,2019,519,7200
Chien loup tchecoslovaque,2020,456,7200
Chien loup tchecoslovaque,2021,512,7200
Chien loup tchecoslovaque,2022,496,7200
Chien loup tchecoslovaque,2023,356,7200
Epagneul pekinois,1970,163,7036
Epagneul pekinois,1975,206,7036
Epagneul pekinois,1980,400,7036
Epagneul pekinois,1985,327,7036
Epagneul pekinois,1990,552,7036
Epagneul pekinois,1995,468,7036
Epagneul pekinois,2000,326,7036
Epagneul pekinois,2005,305,7036
Epagneul pekinois,2006,307,7036
Epagneul pekinois,2007,318,7036
Epagneul pekinois,2008,345,7036
Epagneul pekinois,2009,317,7036
Epagneul pekinois,2010,355,7036
Epagneul pekinois,2011,338,7036
Epagneul pekinois,2012,369,7036
Epagneul pekinois,2013,291,7036
Epagneul pekinois,2014,297,7036
Epagneul pekinois,2015,248,7036
Epagneul pekinois,2016,243,7036
Epagneul pekinois,2017,177,7036
Epagneul pekinois,2018,127,7036
Epagneul pekinois,2019,117,7036
Epagneul pekinois,2020,129,7036
Epagneul pekinois,2021,138,7036
Epagneul pekinois,2022,71,7036
Epagneul pekinois,2023,102,7036
Levrier afghan,1970,159,6954
Levrier afghan,1975,638,6954
Levrier afghan,1980,1731,6954
Levrier afghan,1985,1240,6954
Levrier afghan,1990,667,6954
Levrier afghan,1995,306,6954
Levrier afghan,2000,198,6954
Levrier afghan,2005,158,6954
Levrier afghan,2006,91,6954
Levrier afghan,2007,173,6954
Levrier afghan,2008,152,6954
Levrier afghan,2009,99,6954
Levrier afghan,2010,177,6954
Levrier afghan,2011,134,6954
Levrier afghan,2012,114,6954
Levrier afghan,2013,98,6954
Levrier afghan,2014,116,6954
Levrier afghan,2015,110,6954
Levrier afghan,2016,99,6954
Levrier afghan,2017,102,6954
Levrier afghan,2018,74,6954
Levrier afghan,2019,62,6954
Levrier afghan,2020,73,6954
Levrier afghan,2021,67,6954
Levrier afghan,2022,53,6954
Levrier afghan,2023,63,6954
Briquet griffon vendeen,1970,0,6894
Briquet griffon vendeen,1975,48,6894
Briquet griffon vendeen,1980,102,6894
Briquet griffon vendeen,1985,174,6894
Briquet griffon vendeen,1990,451,6894
Briquet griffon vendeen,1995,516,6894
Briquet griffon vendeen,2000,393,6894
Briquet griffon vendeen,2005,350,6894
Briquet griffon vendeen,2006,297,6894
Briquet griffon vendeen,2007,409,6894
Briquet griffon vendeen,2008,347,6894
Briquet griffon vendeen,2009,342,6894
Briquet griffon vendeen,2010,304,6894
Briquet griffon vendeen,2011,295,6894
Briquet griffon vendeen,2012,246,6894
Briquet griffon vendeen,2013,233,6894
Briquet griffon vendeen,2014,271,6894
Briquet griffon vendeen,2015,231,6894
Briquet griffon vendeen,2016,298,6894
Briquet griffon vendeen,2017,272,6894
Briquet griffon vendeen,2018,276,6894
Briquet griffon vendeen,2019,200,6894
Briquet griffon vendeen,2020,226,6894
Briquet griffon vendeen,2021,266,6894
Briquet griffon vendeen,2022,130,6894
Briquet griffon vendeen,2023,217,6894
Terrier tibetain,1970,0,6861
Terrier tibetain,1975,5,6861
Terrier tibetain,1980,44,6861
Terrier tibetain,1985,195,6861
Terrier tibetain,1990,536,6861
Terrier tibetain,1995,502,6861
Terrier tibetain,2000,276,6861
Terrier tibetain,2005,318,6861
Terrier tibetain,2006,299,6861
Terrier tibetain,2007,242,6861
Terrier tibetain,2008,303,6861
Terrier tibetain,2009,293,6861
Terrier tibetain,2010,345,6861
Terrier tibetain,2011,351,6861
Terrier tibetain,2012,332,6861
Terrier tibetain,2013,306,6861
Terrier tibetain,2014,312,6861
Terrier tibetain,2015,256,6861
Terrier tibetain,2016,236,6861
Terrier tibetain,2017,243,6861
Terrier tibetain,2018,213,6861
Terrier tibetain,2019,255,6861
Terrier tibetain,2020,247,6861
Terrier tibetain,2021,243,6861
Terrier tibetain,2022,290,6861
Terrier tibetain,2023,219,6861
Akita americain,1970,0,6691
Akita americain,1975,0,6691
Akita americain,1980,0,6691
Akita americain,1985,0,6691
Akita americain,1990,0,6691
Akita americain,1995,0,6691
Akita americain,2000,0,6691
Akita americain,2005,0,6691
Akita americain,2006,75,6691
Akita americain,2007,132,6691
Akita americain,2008,146,6691
Akita americain,2009,156,6691
Akita americain,2010,143,6691
Akita americain,2011,119,6691
Akita americain,2012,187,6691
Akita americain,2013,288,6691
Akita americain,2014,277,6691
Akita americain,2015,367,6691
Akita americain,2016,425,6691
Akita americain,2017,509,6691
Akita americain,2018,547,6691
Akita americain,2019,577,6691
Akita americain,2020,715,6691
Akita americain,2021,672,6691
Akita americain,2022,699,6691
Akita americain,2023,657,6691
Braque hongrois a poil court,1970,40,6531
Braque hongrois a poil court,1975,72,6531
Braque hongrois a poil court,1980,111,6531
Braque hongrois a poil court,1985,137,6531
Braque hongrois a poil court,1990,272,6531
Braque hongrois a poil court,1995,192,6531
Braque hongrois a poil court,2000,245,6531
Braque hongrois a poil court,2005,298,6531
Braque hongrois a poil court,2006,270,6531
Braque hongrois a poil court,2007,296,6531
Braque hongrois a poil court,2008,273,6531
Braque hongrois a poil court,2009,280,6531
Braque hongrois a poil court,2010,273,6531
Braque hongrois a poil court,2011,239,6531
Braque hongrois a poil court,2012,342,6531
Braque hongrois a poil court,2013,228,6531
Braque hongrois a poil court,2014,256,6531
Braque hongrois a poil court,2015,239,6531
Braque hongrois a poil court,2016,336,6531
Braque hongrois a poil court,2017,264,6531
Braque hongrois a poil court,2018,325,6531
Braque hongrois a poil court,2019,309,6531
Braque hongrois a poil court,2020,304,6531
Braque hongrois a poil court,2021,324,6531
Braque hongrois a poil court,2022,337,6531
Braque hongrois a poil court,2023,269,6531
Bullmastiff,1970,10,6509
Bullmastiff,1975,75,6509
Bullmastiff,1980,103,6509
Bullmastiff,1985,86,6509
Bullmastiff,1990,96,6509
Bullmastiff,1995,134,6509
Bullmastiff,2000,187,6509
Bullmastiff,2005,274,6509
Bullmastiff,2006,257,6509
Bullmastiff,2007,224,6509
Bullmastiff,2008,141,6509
Bullmastiff,2009,201,6509
Bullmastiff,2010,267,6509
Bullmastiff,2011,320,6509
Bullmastiff,2012,301,6509
Bullmastiff,2013,316,6509
Bullmastiff,2014,426,6509
Bullmastiff,2015,391,6509
Bullmastiff,2016,434,6509
Bullmastiff,2017,425,6509
Bullmastiff,2018,403,6509
Bullmastiff,2019,403,6509
Bullmastiff,2020,340,6509
Bullmastiff,2021,246,6509
Bullmastiff,2022,257,6509
Bullmastiff,2023,192,6509
Chien chinois a crete,1970,0,6423
Chien chinois a crete,1975,0,6423
Chien chinois a crete,1980,25,6423
Chien chinois a crete,1985,44,6423
Chien chinois a crete,1990,87,6423
Chien chinois a crete,1995,183,6423
Chien chinois a crete,2000,129,6423
Chien chinois a crete,2005,158,6423
Chien chinois a crete,2006,290,6423
Chien chinois a crete,2007,291,6423
Chien chinois a crete,2008,325,6423
Chien chinois a crete,2009,324,6423
Chien chinois a crete,2010,350,6423
Chien chinois a crete,2011,442,6423
Chien chinois a crete,2012,403,6423
Chien chinois a crete,2013,399,6423
Chien chinois a crete,2014,417,6423
Chien chinois a crete,2015,254,6423
Chien chinois a crete,2016,307,6423
Chien chinois a crete,2017,296,6423
Chien chinois a crete,2018,261,6423
Chien chinois a crete,2019,259,6423
Chien chinois a crete,2020,246,6423
Chien chinois a crete,2021,358,6423
Chien chinois a crete,2022,298,6423
Chien chinois a crete,2023,277,6423
Barzoï,1970,194,6355
Barzoï,1975,392,6355
Barzoï,1980,469,6355
Barzoï,1985,413,6355
Barzoï,1990,452,6355
Barzoï,1995,337,6355
Barzoï,2000,216,6355
Barzoï,2005,254,6355
Barzoï,2006,237,6355
Barzoï,2007,233,6355
Barzoï,2008,224,6355
Barzoï,2009,233,6355
Barzoï,2010,255,6355
Barzoï,2011,226,6355
Barzoï,2012,240,6355
Barzoï,2013,213,6355
Barzoï,2014,180,6355
Barzoï,2015,190,6355
Barzoï,2016,225,6355
Barzoï,2017,224,6355
Barzoï,2018,201,6355
Barzoï,2019,112,6355
Barzoï,2020,139,6355
Barzoï,2021,159,6355
Barzoï,2022,172,6355
Barzoï,2023,165,6355
Schnauzer geant,1970,46,5929
Schnauzer geant,1975,85,5929
Schnauzer geant,1980,421,5929
Schnauzer geant,1985,697,5929
Schnauzer geant,1990,605,5929
Schnauzer geant,1995,527,5929
Schnauzer geant,2000,380,5929
Schnauzer geant,2005,307,5929
Schnauzer geant,2006,303,5929
Schnauzer geant,2007,214,5929
Schnauzer geant,2008,231,5929
Schnauzer geant,2009,161,5929
Schnauzer geant,2010,192,5929
Schnauzer geant,2011,199,5929
Schnauzer geant,2012,195,5929
Schnauzer geant,2013,154,5929
Schnauzer geant,2014,175,5929
Schnauzer geant,2015,90,5929
Schnauzer geant,2016,139,5929
Schnauzer geant,2017,118,5929
Schnauzer geant,2018,103,5929
Schnauzer geant,2019,80,5929
Schnauzer geant,2020,124,5929
Schnauzer geant,2021,127,5929
Schnauzer geant,2022,133,5929
Schnauzer geant,2023,123,5929
Retriever a poil plat,1970,0,5915
Retriever a poil plat,1975,0,5915
Retriever a poil plat,1980,8,5915
Retriever a poil plat,1985,3,5915
Retriever a poil plat,1990,75,5915
Retriever a poil plat,1995,14,5915
Retriever a poil plat,2000,214,5915
Retriever a poil plat,2005,192,5915
Retriever a poil plat,2006,202,5915
Retriever a poil plat,2007,225,5915
Retriever a poil plat,2008,188,5915
Retriever a poil plat,2009,262,5915
Retriever a poil plat,2010,267,5915
Retriever a poil plat,2011,290,5915
Retriever a poil plat,2012,239,5915
Retriever a poil plat,2013,279,5915
Retriever a poil plat,2014,275,5915
Retriever a poil plat,2015,291,5915
Retriever a poil plat,2016,324,5915
Retriever a poil plat,2017,324,5915
Retriever a poil plat,2018,349,5915
Retriever a poil plat,2019,351,5915
Retriever a poil plat,2020,313,5915
Retriever a poil plat,2021,536,5915
Retriever a poil plat,2022,363,5915
Retriever a poil plat,2023,331,5915
Schnauzer moyen,1970,138,5623
Schnauzer moyen,1975,366,5623
Schnauzer moyen,1980,658,5623
Schnauzer moyen,1985,481,5623
Schnauzer moyen,1990,360,5623
Schnauzer moyen,1995,365,5623
Schnauzer moyen,2000,320,5623
Schnauzer moyen,2005,285,5623
Schnauzer moyen,2006,209,5623
Schnauzer moyen,2007,149,5623
Schnauzer moyen,2008,202,5623
Schnauzer moyen,2009,156,5623
Schnauzer moyen,2010,169,5623
Schnauzer moyen,2011,192,5623
Schnauzer moyen,2012,176,5623
Schnauzer moyen,2013,160,5623
Schnauzer moyen,2014,175,5623
Schnauzer moyen,2015,141,5623
Schnauzer moyen,2016,95,5623
Schnauzer moyen,2017,97,5623
Schnauzer moyen,2018,110,5623
Schnauzer moyen,2019,96,5623
Schnauzer moyen,2020,129,5623
Schnauzer moyen,2021,123,5623
Schnauzer moyen,2022,171,5623
Schnauzer moyen,2023,100,5623
Presa canario,1970,0,5587
Presa canario,1975,0,5587
Presa canario,1980,0,5587
Presa canario,1985,0,5587
Presa canario,1990,0,5587
Presa canario,1995,0,5587
Presa canario,2000,0,5587
Presa canario,2005,186,5587
Presa canario,2006,209,5587
Presa canario,2007,209,5587
Presa canario,2008,290,5587
Presa canario,2009,223,5587
Presa canario,2010,240,5587
Presa canario,2011,263,5587
Presa canario,2012,390,5587
Presa canario,2013,406,5587
Presa canario,2014,400,5587
Presa canario,2015,390,5587
Presa canario,2016,398,5587
Presa canario,2017,424,5587
Presa canario,2018,340,5587
Presa canario,2019,284,5587
Presa canario,2020,295,5587
Presa canario,2021,237,5587
Presa canario,2022,249,5587
Presa canario,2023,154,5587
Berger de picardie,1970,82,5447
Berger de picardie,1975,178,5447
Berger de picardie,1980,228,5447
Berger de picardie,1985,369,5447
Berger de picardie,1990,356,5447
Berger de picardie,1995,203,5447
Berger de picardie,2000,329,5447
Berger de picardie,2005,218,5447
Berger de picardie,2006,224,5447
Berger de picardie,2007,228,5447
Berger de picardie,2008,173,5447
Berger de picardie,2009,221,5447
Berger de picardie,2010,160,5447
Berger de picardie,2011,174,5447
Berger de picardie,2012,250,5447
Berger de picardie,2013,166,5447
Berger de picardie,2014,232,5447
Berger de picardie,2015,203,5447
Berger de picardie,2016,174,5447
Berger de picardie,2017,186,5447
Berger de picardie,2018,154,5447
Berger de picardie,2019,153,5447
Berger de picardie,2020,213,5447
Berger de picardie,2021,212,5447
Berger de picardie,2022,177,5447
Berger de picardie,2023,184,5447
Schipperke,1970,122,5337
Schipperke,1975,166,5337
Schipperke,1980,140,5337
Schipperke,1985,124,5337
Schipperke,1990,163,5337
Schipperke,1995,171,5337
Schipperke,2000,142,5337
Schipperke,2005,141,5337
Schipperke,2006,112,5337
Schipperke,2007,113,5337
Schipperke,2008,85,5337
Schipperke,2009,132,5337
Schipperke,2010,146,5337
Schipperke,2011,149,5337
Schipperke,2012,208,5337
Schipperke,2013,208,5337
Schipperke,2014,307,5337
Schipperke,2015,257,5337
Schipperke,2016,241,5337
Schipperke,2017,373,5337
Schipperke,2018,320,5337
Schipperke,2019,240,5337
Schipperke,2020,329,5337
Schipperke,2021,320,5337
Schipperke,2022,362,5337
Schipperke,2023,266,5337
Chien courant suisse,1970,8,5304
Chien courant suisse,1975,6,5304
Chien courant suisse,1980,47,5304
Chien courant suisse,1985,49,5304
Chien courant suisse,1990,59,5304
Chien courant suisse,1995,137,5304
Chien courant suisse,2000,83,5304
Chien courant suisse,2005,109,5304
Chien courant suisse,2006,90,5304
Chien courant suisse,2007,96,5304
Chien courant suisse,2008,106,5304
Chien courant suisse,2009,91,5304
Chien courant suisse,2010,69,5304
Chien courant suisse,2011,74,5304
Chien courant suisse,2012,365,5304
Chien courant suisse,2013,312,5304
Chien courant suisse,2014,450,5304
Chien courant suisse,2015,356,5304
Chien courant suisse,2016,242,5304
Chien courant suisse,2017,407,5304
Chien courant suisse,2018,356,5304
Chien courant suisse,2019,366,5304
Chien courant suisse,2020,358,5304
Chien courant suisse,2021,367,5304
Chien courant suisse,2022,361,5304
Chien courant suisse,2023,340,5304
Chien de berger kangal,1970,0,5278
Chien de berger kangal,1975,0,5278
Chien de berger kangal,1980,0,5278
Chien de berger kangal,1985,0,5278
Chien de berger kangal,1990,47,5278
Chien de berger kangal,1995,44,5278
Chien de berger kangal,2000,66,5278
Chien de berger kangal,2005,107,5278
Chien de berger kangal,2006,116,5278
Chien de berger kangal,2007,151,5278
Chien de berger kangal,2008,178,5278
Chien de berger kangal,2009,143,5278
Chien de berger kangal,2010,194,5278
Chien de berger kangal,2011,297,5278
Chien de berger kangal,2012,302,5278
Chien de berger kangal,2013,391,5278
Chien de berger kangal,2014,288,5278
Chien de berger kangal,2015,444,5278
Chien de berger kangal,2016,383,5278
Chien de berger kangal,2017,354,5278
Chien de berger kangal,2018,356,5278
Chien de berger kangal,2019,330,5278
Chien de berger kangal,2020,249,5278
Chien de berger kangal,2021,373,5278
Chien de berger kangal,2022,230,5278
Chien de berger kangal,2023,235,5278
Chien d'oysel allemand,1970,0,5111
Chien d'oysel allemand,1975,0,5111
Chien d'oysel allemand,1980,0,5111
Chien d'oysel allemand,1985,0,5111
Chien d'oysel allemand,1990,1,5111
Chien d'oysel allemand,1995,5,5111
Chien d'oysel allemand,2000,20,5111
Chien d'oysel allemand,2005,84,5111
Chien d'oysel allemand,2006,143,5111
Chien d'oysel allemand,2007,146,5111
Chien d'oysel allemand,2008,226,5111
Chien d'oysel allemand,2009,171,5111
Chien d'oysel allemand,2010,209,5111
Chien d'oysel allemand,2011,237,5111
Chien d'oysel allemand,2012,261,5111
Chien d'oysel allemand,2013,283,5111
Chien d'oysel allemand,2014,274,5111
Chien d'oysel allemand,2015,326,5111
Chien d'oysel allemand,2016,327,5111
Chien d'oysel allemand,2017,245,5111
Chien d'oysel allemand,2018,317,5111
Chien d'oysel allemand,2019,370,5111
Chien d'oysel allemand,2020,309,5111
Chien d'oysel allemand,2021,445,5111
Chien d'oysel allemand,2022,367,5111
Chien d'oysel allemand,2023,345,5111
Lapphund suedois,1970,0,4933
Lapphund suedois,1975,0,4933
Lapphund suedois,1980,0,4933
Lapphund suedois,1985,0,4933
Lapphund suedois,1990,1,4933
Lapphund suedois,1995,21,4933
Lapphund suedois,2000,48,4933
Lapphund suedois,2005,37,4933
Lapphund suedois,2006,71,4933
Lapphund suedois,2007,48,4933
Lapphund suedois,2008,78,4933
Lapphund suedois,2009,62,4933
Lapphund suedois,2010,104,4933
Lapphund suedois,2011,112,4933
Lapphund suedois,2012,116,4933
Lapphund suedois,2013,196,4933
Lapphund suedois,2014,302,4933
Lapphund suedois,2015,306,4933
Lapphund suedois,2016,435,4933
Lapphund suedois,2017,425,4933
Lapphund suedois,2018,515,4933
